https://github.com/llnl/response	response	The seismic response processing module is a library for removing instrument response signals from seismic recordings. Provides support for EvalResp, PZF, PAZ, FAP, PAZFIR, PAZFAP, FIRFAP, and CSS responses and parallel processing support for transfer.	Java
https://github.com/llnl/DD-NM-ROM	DD-NM-ROM		Jupyter Notebook
https://github.com/llnl/LUAR	LUAR	Transformer-based model for learning authorship representations.	Python
https://github.com/llnl/umap	umap	User-space Page Management	C++
https://github.com/llnl/graphite	graphite	A repository for implementing graph network models based on atomic structures.	Jupyter Notebook
https://github.com/llnl/NM-ROM	NM-ROM	NM-ROM	Jupyter Notebook
https://github.com/llnl/Wintap-Workbench	Wintap-Workbench	web-based query tool for interacting with the Wintap event stream.	CSS
https://github.com/llnl/slapi	slapi	This is a tool that talks to the Spectra Logic tape libraries using their XML API.	Python
https://github.com/llnl/Varity	Varity	Floating-point program random generator	Cuda
https://github.com/llnl/LCUSS	LCUSS	LCUSS: Livermore Computing User and System Scripts	Python
https://github.com/llnl/AMG	AMG	Algebraic multigrid benchmark	C
https://github.com/llnl/MacPatch-Docs	MacPatch-Docs		HTML
https://github.com/llnl/CerebrasTrilabs-SC24AD	CerebrasTrilabs-SC24AD	Cerebras TriLabs SC'24 paper Artifact Description	Shell
https://github.com/llnl/lwgrp	lwgrp	The Light-weight Group Library provides methods for MPI codes to quickly create and destroy process groups	C
https://github.com/llnl/dftracer-bak	dftracer-bak	A multi-level dataflow tracer for capture I/O calls from worklows.	
https://github.com/llnl/SSAPy-Data	SSAPy-Data	Repository storing the data files required by the SSAPy repository.	HTML
https://github.com/llnl/spify	spify		C++
https://github.com/llnl/CIGEN	CIGEN	CIGEN is a tool that finds input ranges that cause high compiler-induced numerical inconsistencies in numerical programs.	Python
https://github.com/llnl/MemSurfer	MemSurfer	MemSurfer is a software tool to compute bilayer membrane surfaces.	C++
https://github.com/llnl/psuade	psuade	Problem Solving environment for Uncertainty Analysis and Design Exploration	C++
https://github.com/llnl/FGPU	FGPU		Fortran
https://github.com/llnl/GWAP	GWAP	Ground water age predictor	Jupyter Notebook
https://github.com/llnl/cardioid	cardioid	Cardiac simulation toolkit.	C++
https://github.com/llnl/Abmarl	Abmarl	Agent Based Modeling and Reinforcement Learning	Python
https://github.com/llnl/scisample	scisample		Python
https://github.com/llnl/mappgene	mappgene	mappgene (Massively Parallel and Portable Genomic Sequence Analysis) runs SARS-CoV-2 sequencing on HPC platforms.	Python
https://github.com/llnl/DynamicSimCCS	DynamicSimCCS		Jupyter Notebook
https://github.com/llnl/variorum-integrations	variorum-integrations		
https://github.com/llnl/CREPE	CREPE	"Code for the paper ""CREPE: Learnable Prompting With CLIP Improves Visual Relationship Prediction"""	Python
https://github.com/llnl/SW4CK	SW4CK	SW4 Curvlinear Kernels	C
https://github.com/llnl/AutoCog	AutoCog	Automaton & Cognition	Jupyter Notebook
https://github.com/llnl/Wintap-Data	Wintap-Data	A curated set of host-based data collected from the Wintap sensor	
https://github.com/llnl/interpML	interpML	Interpolation Models and Error Bounds for Verifiable Scientific Machine Learning (InterpML)	Jupyter Notebook
https://github.com/llnl/themis	themis		Python
https://github.com/llnl/mappertrac	mappertrac	Massively Parallel, Portable, and Reproducible Tractography (MaPPeRTrac). A probabilistic diffusion MRI tractography pipeline for high performance computing. Generates edge-centric connectomes and edge density images. Highly extensible.	Python
https://github.com/llnl/CRPCA	CRPCA	Computationally Restoring the Potency of a Clinical Antibody	Python
https://github.com/llnl/improvwf	improvwf	A Python package for dynamic workflows, supplementing Maestro	Python
https://github.com/llnl/Xscope	Xscope	XScope finds inputs that trigger floating-point exceptions in CUDA.	Python
https://github.com/llnl/gLaSDI	gLaSDI		Python
https://github.com/llnl/qball	qball	Qball (also known as qb@ll) is a first-principles molecular dynamics code that is used to compute the electronic structure of atoms, molecules, solids, and liquids within the Density Functional Theory (DFT) formalism. It is a fork of the Qbox code by Francois Gygi.	C++
https://github.com/llnl/msr-genie	msr-genie	Utility for fast and efficient queries about MSRs	C++
https://github.com/llnl/scr-top	scr-top	SCR and Components	CMake
https://github.com/llnl/Downscaled-Climate-Data-Dashboard	Downscaled-Climate-Data-Dashboard		Jupyter Notebook
https://github.com/llnl/Quicksilver	Quicksilver	A proxy app for the Monte Carlo Transport Code, Mercury. LLNL-CODE-684037	C++
https://github.com/llnl/PECAN2	PECAN2		Python
https://github.com/llnl/Wintap-Plugins	Wintap-Plugins		C#
https://github.com/llnl/blt_test	blt_test	Repository with example projects to test BLT	CMake
https://github.com/llnl/blt-phpmd	blt-phpmd		PHP
https://github.com/llnl/libyogrt	libyogrt	Your One Get Remaining Time library	C
https://github.com/llnl/axom-docker	axom-docker	Dockerfiles for Axom	Shell
https://github.com/llnl/bindee	bindee	Fast C++-Python bindings for simple cases.	C++
https://github.com/llnl/DeltaUQ	DeltaUQ		Python
https://github.com/llnl/JSAC	JSAC	JSAC is a Java implementation of the Seismic Analysis Code (SAC2000, ). It is intended to bring the most commonly used features of SAC2000 up to date with modern standards, support parallelized computation where possible, and implement improvements in algorithms and numerics.	Java
https://github.com/llnl/DFTT	DFTT	Software for building and operating suites of correlation and subspace detectors	Java
https://github.com/llnl/ADAPT	ADAPT	Adaptive Thresholds for Feature Extraction	C++
https://github.com/llnl/psuade-lite	psuade-lite	Lighter version of the Problem Solving environment for Uncertainty Analysis and Design Exploration (PSUADE)	C++
https://github.com/llnl/pLiner	pLiner	pLiner is a framework that helps programmers identify locations in the source of numerical code that are highly affected by compiler optimizations.	C
https://github.com/llnl/LLNL-ASTM	LLNL-ASTM	The LLNL Automized Surface Titration Model (L-ASTM) is a community data-driven surface complexation modeling workflow for simulating potentiometric titration of mineral surfaces.	C++
https://github.com/llnl/irep	irep	A tool for filling C/C++ or Fortran data structures from Lua input tables	Lua
https://github.com/llnl/spotbe	spotbe	The web backend for the SPOT performance visualization tool	Python
https://github.com/llnl/dtcmp	dtcmp	Datatype Compare (DTCMP) Library for sorting and ranking distributed data using MPI	C
https://github.com/llnl/libjustify	libjustify	Dynamic justification of tabular data in native C	C
https://github.com/llnl/ddcMDconverter	ddcMDconverter	A python package to convert GROMACS files to ddcMD inputs	Python
https://github.com/llnl/Perroht	Perroht	Persistent Robin Hood Hash Table	C++
https://github.com/llnl/dataracebench	dataracebench	Data race benchmark suite for evaluating OpenMP correctness tools aimed to detect data races.	C
https://github.com/llnl/NED_Asteroid_Energy_Deposition	NED_Asteroid_Energy_Deposition	This script is used to initialize a hydrocode simulation of an asteroid deflection/disruption with a nuclear explosive device for planetary defense purposes. It generates an angle/depth-dependent internal energy profile on the surface of the asteroid, which mimics the radiation absorbed from a nuclear explosive device.	Python
https://github.com/llnl/ddcMD	ddcMD	A fully GPU-accelerated molecular dynamics program for the Martini force field	C
https://github.com/llnl/mttime	mttime	Time Domain Moment Tensor Inversion in Python	Python
https://github.com/llnl/tox	tox	The tox (Tomcat, Oracle, and XML) micro service translates your PL/SQL packages directly into addressable URLs.	Java
https://github.com/llnl/marl-amr	marl-amr	Multi-agent reinforcement learning for adaptive mesh refinement	Python
https://github.com/llnl/radiuss-shared-ci-test	radiuss-shared-ci-test	Test repository for radiuss-shared-ic	Shell
https://github.com/llnl/tango	tango	Transport solver for coupling with turbulence	Python
https://github.com/llnl/FAST	FAST	Fusion models for Atomic and molecular STructures (FAST)	Python
https://github.com/llnl/OODmedic	OODmedic	"Code for the paper ""Know Your Space: Inlier and Outlier Construction for Calibrating Medical OOD Detectors"""	Python
https://github.com/llnl/mimir	mimir		C++
https://github.com/llnl/ExaCA-Data	ExaCA-Data		
https://github.com/llnl/GridDyn	GridDyn	GridDyn is an open-source power transmission simulation software package	C++
https://github.com/llnl/pysaber	pysaber	Python package for a systems approach to blur estimation and reduction	Python
https://github.com/llnl/UMT_TPLS	UMT_TPLS	Hosting tarballs needed for UMT, for reliability. The university hosting METIS frequently goes down.	
https://github.com/llnl/productivity-frameworks	productivity-frameworks	Recipes, scripts, and other software to make productivity frameworks perform well on HPC systems	
https://github.com/llnl/LULESH	LULESH	Livermore Unstructured Lagrangian Explicit Shock Hydrodynamics (LULESH)	C++
https://github.com/llnl/py-hostlist	py-hostlist	hostlist utility implemented in python	Python
https://github.com/llnl/AMP	AMP	Heteroscedastic temperature estimation for OOD detection	Jupyter Notebook
https://github.com/llnl/MTNN	MTNN		Python
https://github.com/llnl/pyMMAopt	pyMMAopt		Python
https://github.com/llnl/umap-apps	umap-apps	Applications for umap	C++
https://github.com/llnl/MahonFitting	MahonFitting	Python code to fit isochrons according to prescription by Mahon (1996)	Python
https://github.com/llnl/Curvallis	Curvallis	Curvallis is program for plotting, modifying, repairing, and fitting 1D data. (with some limited 2D support)	Python
https://github.com/llnl/CDash	CDash	An open source, web-based software testing server	PHP
https://github.com/llnl/test-mirror	test-mirror	This is a temporary repo to test mirroring to gitlab	
https://github.com/llnl/TOPE	TOPE	Topology Optimization for Porous Electrodes	Python
https://github.com/llnl/CallFlow	CallFlow	Visualization tool for analyzing call trees and graphs	Vue
https://github.com/llnl/LaSDI	LaSDI		Jupyter Notebook
https://github.com/llnl/Comb	Comb	Comb is a communication performance benchmarking tool.	C++
https://github.com/llnl/libmsr	libmsr	Wrapper library for model-specific registers. APIs cover RAPL, performance counters, clocks and turbo.	C
https://github.com/llnl/LH2Transfer	LH2Transfer	Liquid H2 (LH2) is a strong candidate for large scale, cost effective zero-emission transportation. One drawback of using LH2 are the losses along the supply chain, when transferring or using the molecule. This simulation code written in MATLAB enables to quantify the transfer and boil-off losses when using LH2, typically between a LH2 trailer a…	MATLAB
https://github.com/llnl/trestles	trestles	Exporter for low-level components (e.g. DCT coefficients, MVDs) from the h.264 codec based on the reference implementation.	C
https://github.com/llnl/saltatlas_h5_io	saltatlas_h5_io		C++
https://github.com/llnl/gridds	gridds		Python
https://github.com/llnl/TargetID	TargetID		Jupyter Notebook
https://github.com/llnl/FAROS	FAROS	FAROS: A Framework for Benchmarking and Analysis of Compiler Optimization	Python
https://github.com/llnl/RAJA-project-template	RAJA-project-template	A template project using CMake & BLT to build a RAJA application	C++
https://github.com/llnl/codechecker	codechecker	CodeChecker is an analyzer tooling, defect database and viewer extension for the Clang Static Analyzer and Clang Tidy	Python
https://github.com/llnl/fountainpen	fountainpen	benignware (pseudo malware) plugin for the Notepad++ editor	C#
https://github.com/llnl/zhw	zhw	ZFP Hardware Implementation	C++
https://github.com/llnl/letop	letop		Python
https://github.com/llnl/benchmarking-BoF-SC22	benchmarking-BoF-SC22		
https://github.com/llnl/pynamic	pynamic	The Python Dynamic Benchmark	C
https://github.com/llnl/pysolate	pysolate	Seismic Data Processing Tool using the Continuous Wavelet Transform	Python
https://github.com/llnl/LOKI	LOKI	4D Eulerian Vlasov Code	C
https://github.com/llnl/MDAS	MDAS	Software to disentangle the forced and unforced components of tropospheric temperature change over the satellite era	Python
https://github.com/llnl/NFSDM	NFSDM	This is a python code to simulate the formation and evolution of particles in an airburst as a homogeneous fireball expands and cools. The numerical model applied is a Lagrangian particle super-droplet method.	Python
https://github.com/llnl/hdtopology	hdtopology	High-dimensional topological data analysis library for NDDAV	C++
https://github.com/llnl/remote-mirror-security	remote-mirror-security		Ruby
https://github.com/llnl/rollerball	rollerball	benignware (pseudo malware) plugin for the Notepad++ editor	C
https://github.com/llnl/barni	barni	Benchmark Algorithm for RadioNuclide Identification	Python
https://github.com/llnl/adapt-fp	adapt-fp		C++
https://github.com/llnl/ATD-SD	ATD-SD	The Assured Timing Detector-Status Display provides a Web browser hosted display for the companion ATD precision time monitoring system	JavaScript
https://github.com/llnl/ATD	ATD	ATD (Assured Timing Detector) is an adaptable, model-based system for monitoring a timing signal for anomalies	
https://github.com/llnl/hatchet-tutorial	hatchet-tutorial	Live interactive tutorial for Hatchet	Jupyter Notebook
https://github.com/llnl/MemAxes	MemAxes	Interactive Visualization of Memory Access Samples	C++
https://github.com/llnl/mpibind-1	mpibind-1	Pragmatic, Productive, and Portable Affinity for HPC	C
https://github.com/llnl/cyme-launcher	cyme-launcher	Utility to help run CYME on HPC	Go
https://github.com/llnl/EQ3_6	EQ3_6	EQ3/6, a Software Package for Geochemical Modeling	
https://github.com/llnl/GPP	GPP	The Generative Patch Prior for Compressive Image Recovery	Python
https://github.com/llnl/macc	macc	Robust neural network surrogate for inertial confinement fusion	Python
https://github.com/llnl/spot2_container	spot2_container	The container infrastructure for the SPOT performance visualization tool	JavaScript
https://github.com/llnl/mitos	mitos	Memory Sampling Tool using Linux perf_events	C++
https://github.com/llnl/PDBspheres	PDBspheres		
https://github.com/llnl/spotfe	spotfe	The web frontend for the SPOT performance visualization tool	JavaScript
https://github.com/llnl/hypre	hypre	Parallel solvers for sparse linear systems featuring multigrid methods.	C
https://github.com/llnl/graphlib	graphlib	GraphLib	C
https://github.com/llnl/spdlayers	spdlayers	Symmetric Positive Definite (SPD) layers for PyTorch	Python
https://github.com/llnl/devil_ray	devil_ray		C++
https://github.com/llnl/DJINN	DJINN	Deep jointly-informed neural networks -- as easy-to-use algorithm for designing/initializing neural nets	Python
https://github.com/llnl/2022_DVRFS_microbiome	2022_DVRFS_microbiome	"Scripts for a manuscript titled ""Subsurface Microbial Communities Reflect Regional-Scale Groundwater Hydraulic Connectivity"" (submitted)"	R
https://github.com/llnl/SAC2000	SAC2000	SAC2000 (Seismic Analysis Code for the third millennium) is a general purpose interactive program designed for the study of sequential signals, especially time-series data.	C
https://github.com/llnl/MI-ChemVis	MI-ChemVis	A browser-based visualization of chemistry papers, specifically morphology, material, and chemical data extracted from them. The UI was made with nanomaterial synthesis papers in mind.	JavaScript
https://github.com/llnl/Jekyll-LLNL-Theme	Jekyll-LLNL-Theme	LLNL Themed Jekyll Template	HTML
https://github.com/llnl/radiuss-clingo-install	radiuss-clingo-install	Test clingo install in Gitlab CI for RADIUSS projects	Shell
https://github.com/llnl/op	op	A generic interface for different optimization packages	C++
https://github.com/llnl/variorum-spack-mirrors	variorum-spack-mirrors		
https://github.com/llnl/BinFPE	BinFPE	Detects floating-point exceptions using binary instrumentation	Python
https://github.com/llnl/PnMPI	PnMPI	Virtualization Layer for the MPI Profiling Interface	C
https://github.com/llnl/XNAS	XNAS	Explainable Neural Architecture Search (XNAS)	Python
https://github.com/llnl/wcs	wcs	Whole Cell Simulator	C++
https://github.com/llnl/LOPE	LOPE	Lattice Optimization for Porous Electrodes	C
https://github.com/llnl/Neuralcap	Neuralcap	Neural Networks for Supercapacitor Modeling	Python
https://github.com/llnl/LIGR	LIGR		Python
https://github.com/llnl/AMM	AMM		C++
https://github.com/llnl/STREAMSTAT	STREAMSTAT	Streaming Statistics library for in situ analytics	C++
https://github.com/llnl/2022_PondB_microbiome	2022_PondB_microbiome	"These scripts (IM#: LLNL-CODE- 831991) document the code used to analyze the Pond B (Savannah River Site, South Carolina) microbial community for a manuscript titled ""Microbial dynamics impact plutonium and iron biogeochemical cycles in a seasonally stratified pond"" (in prep)."	R
https://github.com/llnl/Copson_Expansion_Solution	Copson_Expansion_Solution	Evaluate Copson's solution for the expansion of an ideal gas into vacuum	Python
https://github.com/llnl/croquis	croquis	croquis is deprecated and will be removed. Please find the managed version of the project at .	C++
https://github.com/llnl/lime-apps	lime-apps	LiME Applications	C++
https://github.com/llnl/lime	lime	LiME Infrastructure	C
https://github.com/llnl/CcNav	CcNav	CcNav is a web-based tool for visualizing compiler optimizations in binaries.	JavaScript
https://github.com/llnl/SYNDATA	SYNDATA	SYNDATA software includes a suite of statistical/machine learning models to generate discrete/categorical synthetic data.	Python
https://github.com/llnl/dynim	dynim	Dynamic Importance Sampling	Python
https://github.com/llnl/Wemul	Wemul	Workflow I/O Emulation Framework	C++
https://github.com/llnl/raja-suite-dev-env	raja-suite-dev-env		
https://github.com/llnl/Task-Time-Tracker	Task-Time-Tracker	A client side web app for tracking your time	JavaScript
https://github.com/llnl/hatchet-notebooks-sc19	hatchet-notebooks-sc19		C
https://github.com/llnl/maestro_sheetmusic	maestro_sheetmusic	A collection of example Maestro workflows and components meant to be used with Maestro.	Jupyter Notebook
https://github.com/llnl/Thomson-Scattering-Cross-Section-Calculator	Thomson-Scattering-Cross-Section-Calculator	MATLAB Functions for calculating the Thomson scattering cross-section	MATLAB
https://github.com/llnl/PNE_MTINV	PNE_MTINV	Data processing routines and moment tensor inversion of PNE data	Jupyter Notebook
https://github.com/llnl/caliper-examples	caliper-examples	Example codes, configurations, and datasets collected using Caliper	Jupyter Notebook
https://github.com/llnl/al_nlp	al_nlp	Active Learning framework for Natural Language Processing of pathology reports.	Jupyter Notebook
https://github.com/llnl/gitlab-runner-auth	gitlab-runner-auth	Simplifies GitLab runner authentication and registration	Python
https://github.com/llnl/clippy-tutorial	clippy-tutorial	CLIPPy tutorial	Jupyter Notebook
https://github.com/llnl/XPL	XPL		Roff
https://github.com/llnl/pytaridx	pytaridx		Python
https://github.com/llnl/melodee	melodee	Modular Expression Language for Ordinary Differential Equation Editing	Python
https://github.com/llnl/meco	meco	A toy R library for basic microbial ecology tasks.	R
https://github.com/llnl/Yet-Another-Hauser-Feshbach-Code	Yet-Another-Hauser-Feshbach-Code		Fortran
https://github.com/llnl/simutil	simutil	Simulation Utility Library for HPC codes	C
https://github.com/llnl/RAJA-tutorials	RAJA-tutorials	Materials to support RAJA hands-on tutorials	
https://github.com/llnl/avalaunch	avalaunch	Research prototype for fast launch of MPI jobs	C
https://github.com/llnl/spawnnet	spawnnet	Communication library for bootstrapping MPI	C
https://github.com/llnl/SCR-model	SCR-model	Scalable Checkpoint/Restart Library (SCR) model code	Python
https://github.com/llnl/BCML-COVID19	BCML-COVID19	"Repository for ""Budget Constrained Machine Learning for Early Prediction of Adverse Outcomes for COVID-19 Patients"""	Python
https://github.com/llnl/QRUS	QRUS	C++ Template library to represent quantities in scientific computing, includes representation (float/double/...), unit (mass, length, time, angle), and scale (kilo,milli,micro,...))	C++
https://github.com/llnl/Exaworks-SDK	Exaworks-SDK		Shell
https://github.com/llnl/ravel	ravel	Ravel MPI trace visualization tool	C++
https://github.com/llnl/goulash	goulash		C++
https://github.com/llnl/autoatlas	autoatlas	AutoAtlas is a neural network for unsupervised 3D partitioning and representation learning.	Python
https://github.com/llnl/mpiGraph	mpiGraph	MPI benchmark to generate network bandwidth images	Perl
https://github.com/llnl/CUDAMicroBench	CUDAMicroBench		C
https://github.com/llnl/python-lora	python-lora	Python library for interacting with LLNL's Lorenz REST API	Python
https://github.com/llnl/BAnD	BAnD	Code repo for Attend and Decode: 4D fMRI Task State Decoding Using Attention Models,	Python
https://github.com/llnl/spheral-docker	spheral-docker		Dockerfile
https://github.com/llnl/adept-utils	adept-utils	LLNL Utility Libraries	C++
https://github.com/llnl/ibtopo	ibtopo	Perl scripts to process ibnetdiscover to extract network topology info	Perl
https://github.com/llnl/mpiBench	mpiBench	MPI benchmark to test and measure collective performance	C
https://github.com/llnl/metall-tutorial	metall-tutorial	Metall tutorial	Jupyter Notebook
https://github.com/llnl/gtest-mpi-listener	gtest-mpi-listener	Header-only plugin for the Google Test framework defining listener(s) emitting sensible output when testing MPI-based, distributed-memory parallel software.	C++
https://github.com/llnl/GpuMatMatPaper	GpuMatMatPaper		
https://github.com/llnl/radiuss-slackin-extended	radiuss-slackin-extended	Public Slack organizations made easy (extended fork of rauchg/slackin)	JavaScript
https://github.com/llnl/ldms-plugins-llnl	ldms-plugins-llnl	Miscellaneous LDMS plugins from LLNL	M4
https://github.com/llnl/MountPointAttributes	MountPointAttributes	Mount Point Attributes module	C
https://github.com/llnl/FastGlobalFileStatus	FastGlobalFileStatus	Fast and scalable retrieval techniques for file global properties	C
https://github.com/llnl/PairScore	PairScore	A preliminary code to predict binding affinity from the pairwise distances between protein and ligand atoms	Python
https://github.com/llnl/SSHSpawner	SSHSpawner		Python
https://github.com/llnl/Saloon	Saloon	Vim plugin that extends Prospector and ALE for smoother static analysis / linting.	Vim Script
https://github.com/llnl/bridge-kernel	bridge-kernel		Python
https://github.com/llnl/cowc	cowc	Cars Overhead With Context related scripts described in Mundhenk et al. 2016 ECCV.	Python
https://github.com/llnl/simul	simul	MPI coordinated test of parallel filesystem system calls and library functions	C
https://github.com/llnl/iniabu	iniabu	Solar system initial abundances: python tool	Python
https://github.com/llnl/DNN-MFBO	DNN-MFBO	Multi-fidelity Bayesian Optimization via Deep Neural Nets	Python
https://github.com/llnl/ns3-if77-module	ns3-if77-module	ns3 module providing a propagation loss wrapper for the if77 propagation loss model	Fortran
https://github.com/llnl/NDDAV	NDDAV	N-Dimensional Data Analysis and Visualization	JavaScript
https://github.com/llnl/2DHEVF	2DHEVF		Python
https://github.com/llnl/MTLRecSys	MTLRecSys	multitask recommender systems intended for cancer drug response prediction, but now generalizable to a wide range of recommendation problems.	Python
https://github.com/llnl/PF3DK	PF3DK	PF3DK contains kernels derived from pF3D and is intended for use in testing compiler optimization. It contains CPU and GPU (OpenMP 4.5) versions of the kernels.	C
https://github.com/llnl/PF3DIO	PF3DIO	PF3DIO is an I/O benchmark that has I/O patterns similar to those in pF3D. pF3D is a laser-plasma simulation code developed at LLNL. The benchmark is written in the Yorick interpreted language and can be used to assess the performance of parallel file systems on HPC clusters.	Assembly
https://github.com/llnl/PF3DCOMM	PF3DCOMM	PF3DCOMM is an MPI benchmark that tests the performance of communication patterns used in pF3D, a laser-plasma simulation code developed at LLNL. The benchmark is intended for use in evaluating the effectiveness of HPC interconnects.	C
https://github.com/llnl/WRF-IBM	WRF-IBM	The Weather Research and Forecasting model with the immersed boundary method	Fortran
https://github.com/llnl/AutoParBench	AutoParBench	AutoParBench is a benchmark framework to evaluate compilers and tools designed to automatically insert OpenMP directives.	C
https://github.com/llnl/llnl-hires-timers	llnl-hires-timers	C library containing high resolution timer implementation for several platforms.	CMake
https://github.com/llnl/MACSio	MACSio	A Multi-purpose, Application-Centric, Scalable I/O Proxy Application	C
https://github.com/llnl/minq	minq		C++
https://github.com/llnl/ross-matrix-models	ross-matrix-models	Finite ring matrix algebra benchmark models for ROSS.	C++
https://github.com/llnl/fastcam	fastcam	A toolkit for efficent computation of saliency maps for explainable AI attribution. This tool was developed at Lawrence Livermore National Laboratory.	Jupyter Notebook
https://github.com/llnl/mpi-tools	mpi-tools	Tools for MPI programmers	C
https://github.com/llnl/narrows	narrows	Narrows solves the discrete ordinates transport equation using a neural network.	Python
https://github.com/llnl/ac-mpibind	ac-mpibind	A work-in-progress, student-based version of mpibind in C	C
https://github.com/llnl/CRADL	CRADL	Machine learning proxy application for capturing performance metrics of inference algorithms operating on mesh data from multi-physics codes.	Python
https://github.com/llnl/LIST	LIST	Livermore SEM Image Tools (LIST)	C++
https://github.com/llnl/MacPatch-AutoPKG	MacPatch-AutoPKG		Python
https://github.com/llnl/recbis	recbis		C
https://github.com/llnl/H2OI95	H2OI95	A Code for Evaluating the IAPWS-95 Equation-of-State Model for Water	
https://github.com/llnl/fpp	fpp	Function preserving projection (FPP), a linear projection technique for capturing interpretable patterns of high-dimensional functions	Jupyter Notebook
https://github.com/llnl/Babel	Babel	Babel is a high-performance language interoperability tool.	Java
https://github.com/llnl/saamge	saamge	Smoothed aggregation spectral element-based algebraic multigrid	C++
https://github.com/llnl/fpzip	fpzip	Lossless compressor of multidimensional floating-point arrays	C++
https://github.com/llnl/NPB	NPB	Fork of the NASA Advanced Supercomputing Division's NAS Parallel Benchmarks	Fortran
https://github.com/llnl/radiuss-ci-info-action	radiuss-ci-info-action		JavaScript
https://github.com/llnl/radiuss-automation	radiuss-automation	Exploring automation on GitHub	
https://github.com/llnl/radiuss-ci-info-action-go	radiuss-ci-info-action-go	Porting ci-info action in go	Dockerfile
https://github.com/llnl/LibPowerMon	LibPowerMon	Libpowermon: A lightweight profiling framework to profile program context and system-level metrics	
https://github.com/llnl/mhysa	mhysa	Multispecies Navier-Stokes Code	C
https://github.com/llnl/backstroke	backstroke	A tool for reversible computation in C++ based on incremental state saving.	C++
https://github.com/llnl/gecko	gecko	C++ library for graph ordering	C++
https://github.com/llnl/direct-fuse	direct-fuse		C
https://github.com/llnl/typeforge	typeforge	Typeforge is a tool for type refactoring of C/C++ programs. It enables users to change the type of variables and determines all type-dependent changes that are necessary to ensure that the generated code is again a correct program.	C++
https://github.com/llnl/spl	spl	A shim layer which adds the core interfaces required for OpenZFS.	C
https://github.com/llnl/simplexdesign	simplexdesign	Fast space filling designs for simplexes	R
https://github.com/llnl/MAT	MAT	Memory Trace and Analysis Tool	C++
https://github.com/llnl/quantkriging	quantkriging	Quantile Kriging for stochastic simulators	R
https://github.com/llnl/umpire-interactive-tutorial	umpire-interactive-tutorial		Jupyter Notebook
https://github.com/llnl/mstk-docker	mstk-docker	This project runs the Granta MI:Scripting Toolkit V2 for Python inside a docker container for dev purposes.	Dockerfile
https://github.com/llnl/trainGMM	trainGMM		Python
https://github.com/llnl/pyPICfusion	pyPICfusion	A set of python scripts to perform nuclear fusion for an arbitrary distribution of ions	Python
https://github.com/llnl/SAFIRE	SAFIRE		C++
https://github.com/llnl/Rescal-snow	Rescal-snow	A model for dunes and snow waves	Roff
https://github.com/llnl/RAJA-SDP	RAJA-SDP	RAJA Streaming Device Prototype. A test project to prototype device/context based task streaming in RAJA with CAMP and CHAI.	C++
https://github.com/llnl/FRS	FRS	Facial Recognition System - Proof of Concept	Swift
https://github.com/llnl/MultiscaleTopOpt	MultiscaleTopOpt	A 3D multsicale topology optimization code using surrogate models of lattice microscale response	MATLAB
https://github.com/llnl/prorad	prorad		Python
https://github.com/llnl/sepsense	sepsense	Code to explore optimal remote sensing design for visual recognition with deep learning.	Jupyter Notebook
https://github.com/llnl/PENNANT	PENNANT	Unstructured mesh hydrodynamics for advanced architectures	C++
https://github.com/llnl/MPI-Usage	MPI-Usage	MPI Usage Analysis	Perl
https://github.com/llnl/graph-embed	graph-embed	A small library for graph embedding	C++
https://github.com/llnl/f-strings	f-strings	String interpolation for Lua	Lua
https://github.com/llnl/bmsl	bmsl	"Codes for the ""Bayesian Multitask with Structure Learning"" (BMSL) model."	Python
https://github.com/llnl/iris	iris		Java
https://github.com/llnl/MTL-suite	MTL-suite	Suite of multitask learning methods.	Python
https://github.com/llnl/SmallMolEval	SmallMolEval	Using machine learning to score potential drug candidates may offer an advantage over traditional imprecise scoring functions because the parameters and model structure can be learned from the data. However, models may lack interpretability, are often overfit to the data, and are not generalizable to drug targets and chemotypes not in the traini…	Python
https://github.com/llnl/HyDAGS	HyDAGS	Hyperspectral Data Approximation with Gaussian Splines	Python
https://github.com/llnl/omnibus-gitlab	omnibus-gitlab	GitLab Omnibus Mirror | Please open new issues in our issue tracker on GitLab.com	Ruby
https://github.com/llnl/cxxopts	cxxopts	Lightweight C++ command line option parser	C++
https://github.com/llnl/MPI-Stages	MPI-Stages	MPI library that supports serializing (and checkpointing) its state	C++
https://github.com/llnl/polycube	polycube	Computational origami methods for edge unfoldings of polycubes	Prolog
https://github.com/llnl/STKAddressConverter	STKAddressConverter	Convert between various StorageTek addressing schemes	Python
https://github.com/llnl/MerlinWorkflows	MerlinWorkflows	Example Merlin Workflows	Python
https://github.com/llnl/OpenRES	OpenRES	The OpenRES is an open-source library of renewable energy resources with ancillary services (e.g., frequency and voltage regulation).	Modelica
https://github.com/llnl/ANS	ANS	Autoencoder Node Saliency	Jupyter Notebook
https://github.com/llnl/muster	muster	Massively Scalable Clustering	C++
https://github.com/llnl/SC-PD-FED	SC-PD-FED	Solar Cell Phase and Defect Formation Energy Diagram - A CKAN plugin for HydroGEN	Python
https://github.com/llnl/TopoMS	TopoMS	Topological Analysis for Molecular Systems	C++
https://github.com/llnl/loupe	loupe	MPI profiler	C++
https://github.com/llnl/Sedov-ML	Sedov-ML	Machine learning for predicting physics variables in Sedov blast simulation.	Roff
